runtime,director_popularity,actor1_popularity,actor2_popularity,actor3_popularity,actor4_popularity,actor5_popularity,cast_pop_mean,cast_pop_max,release_month,release_year,release_quarter,is_summer_release,is_holiday_release,star_count,cast_popularity_std,cast_gender_ratio,director_is_female,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,num_genres,keyword_count,lang_en,lang_fr,lang_es,lang_ja,lang_de,lang_other,is_english,revenue_missing_flag,budget_missing_flag,has_budget,log_budget,has_overview,overview_length,revenue
90,0.3195,0.4692,2.7064,0.9407,0.8603,0.143,1.02392,2.7064,9.0,2018.0,3.0,0,0,0,0.8886135659554156,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.210440366976517,1,226,100000.0
87,0.2644,2.5721,5.7314,4.9247,1.8036,1.8137,3.3691000000000004,5.7314,6.0,2018.0,2.0,1,0,2,1.6435097237315026,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0.0,1,182,92000.0
121,2.4889,3.9035,4.7435,8.2259,3.2824,0.5783,4.14672,8.2259,9.0,2018.0,3.0,0,0,4,2.471262113495855,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,11,1,0,0,0,0,0,1,0,0,1,17.453096744006448,1,234,13143056.0
107,1.2413,10.8484,6.1419,1.4977,1.6971,0.4574,4.1285,10.8484,10.0,2018.0,4.0,0,0,2,3.886402587998315,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,9,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,93,8100000.0
121,0.4568,5.8392,12.7264,2.688,3.6462,3.7635,5.73266,12.7264,10.0,2018.0,4.0,0,0,4,3.644848718726197,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,1,0,0,1,17.034386422832473,1,191,7700000.0
102,0.5469,1.1082,1.3595,3.5125,3.1952,5.3959,2.91426,5.3959,8.0,2018.0,3.0,0,0,3,1.566811210835562,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,5,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,242,10023153.0
100,1.5855,2.5959,7.074,4.4987,2.2083,1.3178,3.53894,7.074,5.0,2018.0,2.0,1,0,2,2.049935541035376,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0,0,1,17.147715103853763,1,329,75100000.0
102,0.6779,1.8599,0.3031,0.1565,0.5623,0.0,0.72045,1.8599,9.0,2018.0,3.0,0,0,0,0.6737169936256618,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0.0,1,335,346665.0
120,1.5502,4.0109,2.3847,3.7906,2.3254,3.7183,3.2459800000000003,4.0109,12.0,2018.0,4.0,0,1,3,0.7340395776795691,0.4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,171,38755968.0
104,1.5152,5.1248,3.6269,1.6955,4.1703,3.1852,3.5605400000000005,5.1248,8.0,2018.0,3.0,0,0,4,1.1351100891103028,0.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,1,0,0,1,18.132998684833918,1,375,197744377.0
117,2.7798,9.1964,2.3987,3.7906,4.7101,2.9409,4.60734,9.1964,8.0,2018.0,3.0,0,0,3,2.424549791280848,0.6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,198,33562069.0
189,0.4958,1.5655,1.7798,1.2932,0.7627,2.1015,1.50054,2.1015,10.0,2018.0,4.0,0,0,0,0.4540388996550847,0.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,1,16.705882371415992,1,152,4831836.0
133,0.7424,2.3505,3.5221,1.8289,2.5353,2.3727,2.5219,3.5221,10.0,2018.0,4.0,0,0,1,0.5536184968008204,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,0,1,0,0,1,16.951004817371683,1,251,34934009.0
116,7.297,7.297,5.109,4.6794,7.2024,3.912,5.63996,7.297,12.0,2018.0,4.0,0,1,5,1.3694845827536721,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,0,1,0,0,1,17.72753358339242,1,368,174800000.0
86,4.9477,8.2132,3.0487,3.964,3.9013,2.9101,4.40746,8.2132,1.0,2018.0,1.0,0,0,4,1.9506320704838216,0.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,11,1,0,0,0,0,0,1,0,1,0,0.0,1,143,169209.0
108,3.1205,1.2301,1.6718,4.1918,2.7085,1.6978,2.3,4.1918,9.0,2018.0,3.0,0,0,1,1.0628024821197963,0.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,12,0,0,0,1,0,0,0,0,1,0,0.0,1,139,33748006.0
72,0.2053,0.6832,1.2539,1.1063,0.0143,0.1379,0.63912,1.2539,11.0,2018.0,4.0,0,1,0,0.49795103534383783,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1,290,6124.0
102,0.4385,2.0665,1.2932,2.7219,3.1149,0.5869,1.95668,3.1149,4.0,2018.0,2.0,0,0,1,0.9225615001722108,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,1,0,0,0,1,0,0.0,1,215,1454314.0
86,0.9746,2.9269,1.9925,1.7446,5.6175,2.9107,3.03844,5.6175,11.0,2018.0,4.0,0,1,1,1.3746506168477866,0.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,1,0,0,1,16.066802461833923,1,182,43000000.0
93,0.6539,10.5039,9.3258,2.0576,3.0378,3.7043,5.725879999999999,10.5039,6.0,2018.0,2.0,1,0,4,3.4801648543711257,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,9,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,325,17592626.0
99,3.7684,2.2203,0.9126,5.2884,6.2064,5.5793,4.0414,6.2064,10.0,2018.0,4.0,0,0,3,2.0838985128839647,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,1,0,0,1,18.603002309079653,1,162,173961069.0
96,0.8953,4.1004,6.1668,3.1492,0.5215,1.0519,2.99796,6.1668,5.0,2018.0,2.0,1,0,3,2.059116222654758,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,10,1,0,0,0,0,0,1,0,0,1,17.370858648025116,1,377,59945012.0
108,1.464,4.0025,2.1908,1.5431,2.8661,1.5012,2.42074,4.0025,3.0,2018.0,1.0,0,0,1,0.9347714599836691,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,1,0,0,1,15.424948670398354,1,392,25915966.0
126,4.755,0.8393,0.3991,1.1141,0.558,0.5606,0.6942200000000001,1.1141,9.0,2018.0,3.0,0,0,0,0.2533193352272977,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,1,15.201805169084134,1,225,64978931.0
102,1.3298,1.9919,0.8174,3.1436,0.845,1.815,1.72258,3.1436,8.0,2018.0,3.0,0,0,1,0.8590541365944292,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,21,1,0,0,0,0,0,1,0,0,1,13.815511557963774,1,289,75462037.0
101,0.5545,5.9629,3.185,1.8491,4.9212,1.3585,3.4553400000000005,5.9629,2.0,2018.0,1.0,0,0,3,1.759910868879444,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0.0,1,180,43500000.0
88,1.4508,1.843,2.0967,0.6379,1.2239,0.5845,1.2772,2.0967,6.0,2018.0,2.0,1,0,0,0.6136918705669808,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,9,0,0,0,0,0,1,0,0,0,1,15.415807014317785,1,164,18754051.0
120,1.0737,0.9015,0.7749,2.7198,3.5176,2.0287,1.9885,3.5176,12.0,2018.0,4.0,0,1,1,1.051566117750092,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,10,1,0,0,0,0,0,1,0,0,1,16.300417291085605,1,125,20572691.0
160,0.6605,0.7969,3.9741,0.3295,2.5115,1.556,1.8336,3.9741,6.0,2018.0,2.0,1,0,1,1.3004164040798623,0.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,1,15.9141419166614,1,280,482806.0
90,1.4567,4.6728,3.9035,4.081,2.7082,1.847,3.4425,4.6728,12.0,2018.0,4.0,0,1,3,1.0216318397544195,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,20,1,0,0,0,0,0,1,0,0,1,17.553180200057167,1,512,40500000.0
87,4.3536,1.7406,4.1946,1.5502,1.9904,1.6559,2.22634,4.1946,3.0,2018.0,1.0,0,0,1,0.9948090823871685,0.4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,1,15.607270193858982,1,216,585333.0
131,0.9497,8.7765,2.3954,3.2725,2.7405,3.2201,4.081,8.7765,12.0,2018.0,4.0,0,1,3,2.369840877358647,0.6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0,0,0,1,0,0,1,18.683045016112164,1,122,348807090.0
91,1.1758,3.8357,1.4381,1.0405,5.1254,2.2194,2.73182,5.1254,8.0,2018.0,3.0,0,0,2,1.5326203253252255,0.4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,348,27506452.0
118,1.8123,7.1442,8.8072,13.3732,1.9961,3.6828,7.0007,13.3732,12.0,2018.0,4.0,0,1,4,3.998681590724623,0.4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,1,18.5159909328476,1,160,51349833.0
98,2.0349,3.7658,0.9588,1.0215,4.5154,2.7821,2.60872,4.5154,3.0,2018.0,1.0,0,0,2,1.4314906012964248,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,5,1,0,0,0,0,0,1,0,0,1,14.220976332738882,1,104,14293601.0
86,1.0891,13.44,8.7765,3.9331,3.9817,1.8869,6.40364,13.44,3.0,2018.0,1.0,0,0,4,4.18356613696975,0.4,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,1,0,0,1,17.893048018819147,1,141,90497778.0
84,1.2923,2.4806,1.6724,2.5899,3.4843,1.2946,2.30436,3.4843,7.0,2018.0,3.0,1,0,1,0.7647013445783917,0.4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,1,0,0,0,0,0,1,0,0,1,16.118095750958314,1,332,52390236.0
94,2.4253,8.6948,5.921,2.6964,4.3087,2.0774,4.73966,8.6948,8.0,2018.0,3.0,0,0,3,2.3869211495983693,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,1,0,0,0,0,0,1,0,0,1,17.370858648025116,1,229,66308758.0
103,1.1178,1.8551,2.8882,1.7907,2.5718,0.9805,2.01726,2.8882,2.0,2018.0,1.0,0,0,0,0.6661152590956012,0.4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0,0,0,0,0,1,0,0,1,17.370858648025116,1,122,32517248.0
105,2.2846,2.3505,5.5296,3.3739,1.8518,2.1981,3.0607800000000003,5.5296,7.0,2018.0,3.0,1,0,2,1.3344259760661137,0.25,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,1,0,0,1,17.341871111992198,1,222,41142379.0
103,0.4447,0.2675,1.4444,5.1634,0.4413,1.4344,1.7502,5.1634,6.0,2018.0,2.0,1,0,1,1.7750941394754252,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,1,0,0,1,16.759949589762293,1,106,17700000.0
94,0.7328,5.2702,3.3677,3.8776,4.7251,1.9438,3.83688,5.2702,6.0,2018.0,2.0,1,0,4,1.1531592143325224,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,13,1,0,0,0,0,0,1,0,0,1,16.52356082573315,1,334,12371132.0
85,0.2431,0.4096,0.5212,0.8011,0.1793,0.3468,0.4516,0.8011,10.0,2018.0,4.0,0,0,0,0.20682782211298364,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0.0,1,185,359232.0
108,1.3834,2.2752,1.0841,0.3488,1.4581,1.5396,1.34116,2.2752,9.0,2018.0,3.0,0,0,0,0.6287037986206223,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,24,1,0,0,0,0,0,1,0,0,1,15.76142084987672,1,202,2900000.0
89,0.5295,0.8334,1.5269,0.5895,2.5801,0.8083,1.26764,2.5801,2.0,2018.0,1.0,0,0,0,0.7279008822635125,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0.0,1,140,2330777.0
98,3.5604,4.3483,2.8623,0.2039,0.0,0.0,2.4715000000000003,4.3483,11.0,2018.0,4.0,0,1,1,1.7143621398837139,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0,0,0,1,0,0,1,14.508658238524095,1,288,4100000.0
135,2.9846,2.6297,1.4267,0.2312,0.6915,0.74,1.14382,2.6297,11.0,2018.0,4.0,0,1,0,0.8352723756954974,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,1,16.52356082573315,1,122,1140769.0
98,2.8228,1.4395,2.6707,2.0377,3.4606,1.2711,2.17592,3.4606,1.0,2018.0,1.0,0,0,1,0.8093612750805416,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,1,0,1,0,0.0,1,436,135095.0
90,0.4722,13.44,1.9161,2.2752,2.5271,3.9088,4.81344,13.44,5.0,2018.0,2.0,1,0,2,4.365787510449861,0.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0,1,0,0.0,1,251,3645308.0
111,0.996,5.6532,2.2291,2.3032,1.1252,1.9247,2.64708,5.6532,9.0,2018.0,3.0,0,0,1,1.5599788324204915,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,1,0,0,1,17.182806422433504,1,327,33157615.0
116,0.6377,2.1039,1.5788,0.7484,3.3602,0.6545,1.68916,3.3602,5.0,2018.0,2.0,1,0,1,0.9931881968690526,0.25,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0,0,0,1,0,1,0,0.0,1,240,958883.0
94,7.297,2.609,3.6697,1.4915,0.7752,3.7809,2.46526,3.7809,2.0,2018.0,1.0,0,0,2,1.1837868771024622,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,7,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,368,57076286.0
141,3.1664,1.8905,1.9136,1.3489,3.0699,1.2653,1.89764,3.0699,8.0,2018.0,3.0,0,0,1,0.6442776842325054,0.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,9,0,0,0,0,0,1,0,0,0,1,16.722411672456456,1,219,112790210.0
107,1.1455,1.8331,1.115,2.43,0.5994,4.5017,2.09584,4.5017,6.0,2018.0,2.0,1,0,1,1.3542700862088035,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0,0,0,1,0,0,1,16.588099342704055,1,188,20545116.0
99,3.202,1.542,0.6487,3.635,0.8081,0.574,1.44156,3.635,4.0,2018.0,2.0,0,0,1,1.1492455031019262,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0.0,1,670,7471349.0
115,2.3598,1.4019,8.5132,5.0628,2.3598,1.0365,3.67484,8.5132,9.0,2018.0,3.0,0,0,2,2.7997351607607457,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,1,0,0,1,16.52356082573315,1,243,7900000.0
116,2.4405,5.8392,4.4094,2.4439,1.6224,5.4752,3.95802,5.8392,12.0,2018.0,4.0,0,1,3,1.6608490243246072,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,0,0,1,0,0,1,17.479072229734946,1,413,13061491.0
148,3.1815,3.2902,3.4548,3.5214,3.7308,3.2375,3.44694,3.7308,5.0,2018.0,2.0,1,0,5,0.17584943104826925,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,27,0,0,0,0,0,1,0,0,0,1,15.800641557535497,1,346,6591038.0
107,2.9427,2.6988,5.768,2.5959,4.3889,2.2085,3.53202,5.768,4.0,2018.0,2.0,0,0,2,1.3458180640784994,0.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,37,1,0,0,0,0,0,1,0,0,1,17.341871111992198,1,175,17904202.0
120,1.2338,1.3788,1.1015,2.4096,0.4791,0.6878,1.21136,2.4096,11.0,2018.0,4.0,0,1,0,0.6761958668906517,0.2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,1,0,0,1,16.52356082573315,1,148,113956.0
113,2.5025,6.1947,12.2766,2.0533,2.7568,0.812,4.81868,12.2766,5.0,2018.0,2.0,1,0,2,4.134396257447996,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,0,1,0,0,1,15.068273812173887,1,172,3988612.0
138,1.675,3.4013,5.6,0.6247,1.9639,1.6907,2.65612,5.6,2.0,2018.0,1.0,0,0,2,1.718114909311947,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,8,0,0,0,0,0,1,0,0,0,1,18.064005814299346,1,262,579330426.0
129,3.0803,7.26,3.5336,2.7155,4.0858,4.9461,4.5082,7.26,11.0,2018.0,4.0,0,1,4,1.5560334096670287,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,9,1,0,0,0,0,0,1,0,0,1,17.553180200057167,1,280,73900000.0
162,6.4931,12.2774,10.9043,12.3921,2.9178,7.3956,9.17744,12.3921,7.0,2019.0,3.0,1,0,4,3.6134161977829233,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,24,1,0,0,0,0,0,1,0,0,1,18.36938746009113,1,333,392105159.0
181,1.4033,9.2587,7.744,6.3304,7.4644,17.8153,9.72256,17.8153,4.0,2019.0,2.0,0,0,5,4.152790448168557,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,13,1,0,0,0,0,0,1,0,0,1,19.690441291625294,1,327,2799439100.0
122,1.3703,4.7435,7.7475,3.6828,3.3824,2.7293,4.4571,7.7475,10.0,2019.0,4.0,0,0,4,1.7690998015940196,0.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,25,1,0,0,0,0,0,1,0,0,1,17.822843761378564,1,169,1078958629.0
129,1.4119,6.7014,8.2259,8.0979,5.9789,4.0024,6.601299999999999,8.2259,6.0,2019.0,2.0,1,0,5,1.5511814658511103,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,1,0,0,0,0,0,1,0,0,1,18.8906843794481,1,250,1132723226.0
131,1.5056,7.5576,7.744,13.0992,6.4617,4.4007,7.852639999999999,13.0992,11.0,2019.0,4.0,0,1,5,2.880133570930348,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,369,312897920.0
103,2.5857,1.9181,6.1852,3.2173,2.6754,2.3765,3.2745,6.1852,11.0,2019.0,4.0,0,1,2,1.5152948293978965,0.6,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,16,1,0,0,0,0,0,1,0,0,1,18.826145858727198,1,116,1453683476.0
133,3.6631,5.2628,1.9066,5.7047,5.3212,5.3902,4.7171,5.7047,5.0,2019.0,2.0,1,0,4,1.4135100226033064,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,22,0,0,0,0,0,1,0,0,0,1,16.24587310890507,1,164,257591776.0
142,2.8645,2.7178,4.7196,4.266,3.0033,1.9331,3.32796,4.7196,12.0,2019.0,4.0,0,1,3,1.0237103781832047,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,1,20.009711848650035,1,194,1074144248.0
118,4.0024,3.9817,1.62,4.2113,3.6661,1.2828,2.95238,4.2113,7.0,2019.0,3.0,1,0,3,1.2422970102193758,0.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,14,1,0,0,0,0,0,1,0,0,1,19.376192192825954,1,466,1662020819.0
124,0.8325,3.8885,8.0979,2.9367,4.131,3.4564,4.5021,8.0979,3.0,2019.0,1.0,0,0,4,1.8432560028384553,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,13,1,0,0,0,0,0,1,0,0,1,18.839391085389497,1,305,1131416446.0
169,1.5653,7.2441,3.9331,3.3609,1.7018,1.1757,3.4831200000000004,7.2441,9.0,2019.0,3.0,0,0,3,2.1382085159310353,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,15,1,0,0,0,0,0,1,0,0,1,18.184958423089522,1,211,473123154.0
131,2.3912,10.8484,6.2862,6.0233,4.6794,2.5456,6.07658,10.8484,5.0,2019.0,2.0,1,0,4,2.7289916499689038,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,17,1,0,0,0,0,0,1,0,0,1,17.822843761378564,1,309,326709727.0
100,1.2868,15.863,2.8631,3.4985,2.3625,3.9886,5.71514,15.863,6.0,2019.0,2.0,1,0,3,5.1038774078537585,0.2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,11,1,0,0,0,0,0,1,0,0,1,18.980296537602072,1,313,1073841394.0
147,1.5033,5.1332,1.3595,1.6513,4.8122,2.1058,3.0124,5.1332,7.0,2019.0,3.0,1,0,2,1.6213369705277185,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,26,1,0,0,0,0,0,1,0,0,1,16.012735246411598,1,353,48498408.0
119,2.2216,10.9173,12.3984,5.5296,4.0558,1.1845,6.81712,12.3984,10.0,2019.0,4.0,0,0,4,4.218321145384738,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,1,0,0,1,19.035866388448003,1,208,491730089.0
135,2.6885,3.5067,9.4552,5.1332,4.3377,6.1578,5.71812,9.4552,12.0,2019.0,4.0,0,1,5,2.0638388807268844,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,17,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,70,332103783.0
132,0.9814,3.1061,5.0206,15.618,4.5824,4.5685,6.5791200000000005,15.618,5.0,2019.0,2.0,1,0,5,4.565559937357082,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,1,0,0,0,0,0,1,0,0,1,18.951309000896888,1,411,387300138.0
153,3.0153,11.2039,5.7672,7.7315,3.0108,3.9803,6.33874,11.2039,11.0,2019.0,4.0,0,1,5,2.918000825633879,0.2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,0,1,0,0,1,18.39638806162922,1,329,225508210.0
104,0.8595,2.4715,2.6099,3.5807,5.5847,7.6535,4.38006,7.6535,1.0,2019.0,1.0,0,0,3,1.9789699882514642,0.4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,56,1,0,0,0,0,0,1,0,0,1,18.675322970077882,1,289,539987993.0
119,3.1733,2.6859,5.5793,3.6355,7.3624,1.8116,4.21494,7.3624,6.0,2019.0,2.0,1,0,3,2.010857521158573,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,1,0,0,0,0,0,1,0,0,1,17.341871111992198,1,168,31626978.0
114,1.0739,4.5831,3.9331,7.6711,1.4504,3.5303,4.2336,7.6711,6.0,2019.0,2.0,1,0,4,2.0134393400348567,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,1,0,0,0,0,0,1,0,0,1,19.11382792951231,1,455,252442974.0
106,0.517,4.5429,3.4858,1.7707,2.578,2.2192,2.91932,4.5429,4.0,2019.0,2.0,0,0,2,0.9882213181266635,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,0,1,16.454567959008102,1,333,69497587.0
127,3.553,6.5455,1.178,2.9391,2.0198,1.3614,2.80876,6.5455,5.0,2019.0,2.0,1,0,1,1.967582342470068,0.2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,20,1,0,0,0,0,0,1,0,0,1,19.024996716270177,1,244,1054304000.0
110,0.7142,2.445,1.3778,2.2209,1.1789,1.0369,1.6519,2.445,7.0,2019.0,3.0,1,0,0,0.570938424000347,0.4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,0,1,16.906553056777135,1,231,742718496.0
