runtime,director_popularity,actor1_popularity,actor2_popularity,actor3_popularity,actor4_popularity,actor5_popularity,cast_pop_mean,cast_pop_max,release_year,release_month,release_quarter,release_month_sin,release_month_cos,is_summer_release,is_holiday_release,release_is_missing,star_count,cast_popularity_std,cast_popularity_range,top2_cast_pop_sum,cast_gender_ratio,director_is_female,director_pop_missing,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,num_genres,keyword_count,keyword_unique_ratio,kw_woman_director,kw_based_on_novel_or_book,kw_short_film,kw_sequel,kw_based_on_true_story,kw_duringcreditsstinger,kw_murder,kw_lgbt,kw_aftercreditsstinger,kw_biography,kw_coming_of_age,kw_revenge,kw_superhero,kw_gay_theme,kw_friendship,kw_new_york_city,kw_based_on_comic,kw_family,kw_anime,kw_amused,kw_remake,kw_love,kw_dystopia,kw_dark_comedy,kw_absurd,lang_en,lang_fr,lang_es,lang_ja,lang_de,lang_it,lang_tl,lang_ko,lang_other,is_english,has_overview,overview_char_count,overview_word_count,overview_unique_word_ratio,has_budget,log_budget,runtime_missing,log_runtime,popularity
90,2.6779,2.9922,0.5365,0.3923,0.2551,0.1228,0.85978,2.9922,2016.0,3.0,1.0,1.0,6.123233995736766e-17,0,0,0,1,1.2019816957840912,2.8694,3.5286999999999997,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,473,83,0.8072289156626506,0,0.0,0,4.51085950651685,4.8926
118,1.5088,12.3984,1.7564,6.3968,1.345,1.9558,4.77048,12.3984,2016.0,5.0,2.0,0.49999999999999994,-0.8660254037844387,1,0,0,2,4.732100359459846,11.0534,18.7952,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,28,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,174,31,0.967741935483871,1,15.76142084987672,0,4.77912349311153,4.8886
102,4.8383,1.92,9.2179,2.4581,2.4458,4.3101,4.07038,9.2179,2016.0,8.0,3.0,-0.8660254037844384,-0.5000000000000004,0,0,0,2,3.017336116013594,7.2979,13.528,0.6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,317,55,0.8181818181818182,1,17.909855136853043,0,4.634728988229636,4.8855
114,0.0327,0.411,0.6842,0.2897,2.2143,0.9264,0.90512,2.2143,2016.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,0.7723514595053214,1.9246,3.1407000000000003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,747,128,0.6953125,0,0.0,0,4.74493212836325,4.8811
89,0.3356,0.1602,0.0955,0.0848,0.0621,0.1661,0.11374,0.1661,2016.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0.046735992553919296,0.104,0.32630000000000003,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,441,85,0.7647058823529411,0,0.0,0,4.499809670330265,4.8662
22,2.3633,4.3951,0.1646,0.0472,0.1928,0.1384,0.98762,4.3951,2016.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,1,1.9056222794667363,4.3479,4.5879,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,359,57,0.8947368421052632,1,12.81929961091407,0,3.1354942159291497,4.8648
21,0.1291,0.2579,0.2785,3.3586,0.0,0.0,1.2983333333333331,3.3586,2016.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,1,1.4482803268014104,3.3586,3.6371,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,137,28,0.8928571428571429,0,0.0,0,3.091042453358316,4.8627
97,1.5222,6.5455,5.1441,6.9714,7.2024,5.5793,6.288539999999999,7.2024,2016.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,5,0.8916600546172291,2.0583,14.1738,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,10,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,236,40,0.875,1,17.399029524198163,0,4.584967478670572,4.8612
85,0.7404,4.1266,0.1721,5.1004,3.6518,0.0,3.262725,5.1004,2016.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,3,2.3634176105800684,5.1004,9.227,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,695,122,0.6557377049180327,0,0.0,0,4.454347296253507,4.8575
95,0.3533,4.3177,1.0227,1.8649,2.4637,0.5676,2.04732,4.3177,2016.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,1,1.4663468320966906,3.7501,6.7814,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,149,25,0.96,0,0.0,0,4.564348191467836,4.851
106,1.4648,4.1744,7.272,4.401,2.5103,1.0783,3.8872,7.272,2016.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,3,2.323204583113592,6.1937,11.673,0.2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,14,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,399,64,0.828125,1,16.951004817371683,0,4.672828834461906,4.8478
102,1.7932,7.7475,5.9569,5.8669,3.9088,1.7598,5.04798,7.7475,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,4,2.285499537737866,5.987699999999999,13.7044,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,479,81,0.7777777777777778,1,16.257857680289998,0,4.634728988229636,4.8428
167,0.6427,0.6427,3.9746,3.5856,2.1909,0.5199,2.18274,3.9746,2016.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,2,1.6058957852239355,3.4547,7.5602,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,253,52,0.6730769230769231,1,10.505122332589966,0,5.123963979403259,4.8371
117,0.0833,0.6544,0.7559,2.4125,0.0,0.0,1.2742666666666669,2.4125,2016.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.9870436226428901,2.4125,3.1684,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,661,114,0.7631578947368421,0,0.0,0,4.770684624465665,4.8348
87,0.5801,1.9038,1.7176,1.9825,2.491,0.4749,1.7139600000000002,2.491,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0.7495376995188435,2.0161000000000002,4.4735,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,540,94,0.7659574468085106,0,0.0,0,4.477336814478207,4.8179
83,1.0849,2.0257,3.5713,2.6647,2.169,0.7304,2.23222,3.5713,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,1,1.034684104932515,2.8409,6.236,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,115,21,0.9047619047619048,0,0.0,0,4.430816798843313,4.8166
15,2.4929,0.0214,0.2825,0.0388,0.3195,0.4637,0.22518,0.4637,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0.19061573125007286,0.4423,0.7832,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,54,10,1.0,0,0.0,0,2.772588722239781,4.8139
80,0.8421,3.3269,0.2831,2.925,0.8977,1.0043,1.6873999999999998,3.3269,2016.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,1,1.3492520335356177,3.0438,6.2519,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,28,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,192,26,0.9615384615384616,0,0.0,0,4.394449154672439,4.8105
101,0.1498,1.1981,2.4881,0.5117,0.649,0.3901,1.0474,2.4881,2016.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0.8625641019657613,2.0980000000000003,3.6862000000000004,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,247,41,0.9024390243902439,0,0.0,0,4.624972813284271,4.8062
3,1.9022,4.6067,0.0,0.0,0.0,0.0,4.6067,4.6067,2016.0,8.0,3.0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,2.060178870389656,4.6067,4.6067,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,51,7,0.7142857142857143,0,0.0,0,1.3862943611198906,4.797
93,0.2558,2.5043,2.1321,0.9897,0.9557,1.1071,1.53778,2.5043,2016.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.7266483413591474,1.5486000000000002,4.6364,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,95,17,1.0,0,0.0,0,4.543294782270004,4.7968
120,2.4079,3.4442,3.5258,2.5004,3.581,3.5601,3.3223,3.581,2016.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,4,0.4624029627932762,1.0806,7.1411,0.4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,425,71,0.7605633802816901,0,0.0,0,4.795790545596741,4.7941
85,0.534,4.0734,1.889,0.8119,2.7175,3.5822,2.6148,4.0734,2016.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,2,1.3087358461507808,3.2615000000000003,7.6556,0.4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,244,40,0.925,0,0.0,0,4.454347296253507,4.794
84,0.6563,0.4985,0.974,0.1946,0.2735,0.6724,0.5226,0.974,2016.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,0.3148085211680268,0.7794,1.6463999999999999,0.25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,94,14,0.9285714285714286,0,0.0,0,4.442651256490317,4.7881
118,3.0119,2.6964,2.2121,1.321,0.7184,0.7299,1.53556,2.6964,2016.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0.8899621300931855,1.9780000000000002,4.9085,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,14,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,188,38,0.8157894736842105,0,0.0,0,4.77912349311153,4.7866
120,1.1019,1.2317,4.4866,2.9246,2.9721,0.881,2.4992,4.4866,2016.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,1,1.4645379663907658,3.6056,7.4587,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,20,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,403,71,0.7464788732394366,1,16.52356082573315,0,4.795790545596741,4.7694
105,0.1256,0.1282,0.1186,0.074,0.1506,1.5633,0.4069399999999999,1.5633,2016.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.6470246579536207,1.4892999999999998,1.7139,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,268,55,0.6727272727272727,0,0.0,0,4.663439094112067,4.7546
92,1.4067,5.0102,2.6019,4.3879,2.9621,2.8438,3.56118,5.0102,2016.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,2,1.069681488574987,2.4083,9.3981,0.6,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,6,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,319,52,0.8846153846153846,1,18.643824303266577,0,4.532599493153256,4.7535
97,1.6601,0.7231,2.3138,3.4687,0.4275,1.0072,1.58806,3.4687,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,1,1.2743585653182545,3.0412,5.782500000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,799,138,0.6521739130434783,1,13.997832948091215,0,4.584967478670572,4.746
10,0.8331,1.1296,3.2001,0.0,0.0,0.0,2.16485,3.2001,2016.0,4.0,2.0,0.8660254037844387,-0.49999999999999983,0,0,0,1,1.3935006056690464,3.2001,4.3297,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,131,24,0.9166666666666666,0,0.0,0,2.3978952727983707,4.7434
85,0.1477,1.3085,0.3613,2.9545,3.0596,1.4825,1.83328,3.0596,2016.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,1,1.153923828508624,2.6983,6.0141,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,530,89,0.8089887640449438,0,0.0,0,4.454347296253507,4.7341
19,0.7438,1.0584,0.5196,1.0539,1.9174,0.6829,1.04644,1.9174,2016.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,0,0.5404839803361429,1.3978000000000002,2.9758,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,227,43,0.8372093023255814,0,0.0,0,2.995732273553991,4.7337
14,2.1959,0.4674,0.1431,0.0,0.0,0.0,0.30525,0.4674,2016.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.20273031347087686,0.4674,0.6105,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,267,48,0.8541666666666666,0,0.0,0,2.70805020110221,4.7235
86,1.5346,4.2169,1.5346,1.076,2.8017,4.7122,2.86828,4.7122,2016.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,2,1.5979846454205997,3.6362,8.9291,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,253,42,0.8809523809523809,1,16.811242881518265,0,4.465908118654584,4.7133
113,0.4932,0.2227,0.0441,0.4219,0.0297,0.1232,0.16832,0.4219,2016.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.16120013027290023,0.3922,0.6446000000000001,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,452,78,0.8076923076923077,0,0.0,0,4.736198448394496,4.7107
105,0.2364,0.237,0.1694,0.1564,2.6357,0.3278,0.70526,2.6357,2016.0,8.0,3.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1.0812880411805172,2.4793,2.9635,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,11,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,417,69,0.7536231884057971,0,0.0,0,4.663439094112067,4.7069
98,0.7837,5.921,1.5744,0.3052,0.7548,0.8275,1.87658,5.921,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,1,2.306341269630321,5.6158,7.4954,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,14,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,189,34,0.8235294117647058,1,16.118095750958314,0,4.59511985013459,4.703
13,0.285,4.997,0.0,0.0,0.0,0.0,4.997,4.997,2016.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,1,2.23472633671329,4.997,4.997,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,310,55,0.8181818181818182,0,0.0,0,2.6390573296152584,4.6998
92,0.5715,2.4634,1.4547,1.797,2.2253,0.3951,1.6671,2.4634,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0.8101932948377195,2.0683,4.6887,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,220,36,0.9166666666666666,1,16.108045416114916,0,4.532599493153256,4.6971
88,1.0234,0.3343,1.8207,1.0234,3.0147,0.3039,1.2994,3.0147,2016.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,1,1.1415583690727338,2.7108,4.8354,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,72,15,0.8666666666666667,0,0.0,0,4.48863636973214,4.6964
115,0.26,2.7584,0.1451,0.1449,0.2706,0.0,0.82975,2.7584,2016.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,0,1.1748290024509949,2.7584,3.029,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,140,23,0.9565217391304348,0,0.0,0,4.7535901911063645,4.685
58,0.4052,0.4052,0.0214,0.0453,0.0363,0.283,0.15824,0.4052,2016.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.17528854212412173,0.38380000000000003,0.6881999999999999,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,308,60,0.8,0,0.0,0,4.07753744390572,4.6837
108,0.0775,0.8715,0.7843,0.083,0.7098,0.0602,0.50176,0.8715,2016.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.3969106738297674,0.8113,1.6558000000000002,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,658,107,0.7476635514018691,0,0.0,0,4.6913478822291435,4.6772
20,0.1009,0.5073,0.1784,2.2703,0.2895,0.3569,0.72048,2.2703,2016.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,0,0.874524534818778,2.0919000000000003,2.7776,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124,22,0.9545454545454546,0,0.0,0,3.044522437723423,4.6546
101,0.1366,0.9793,2.4458,1.9097,3.4831,0.1649,1.79656,3.4831,2016.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,1,1.2853947518175106,3.3182,5.9289000000000005,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,77,15,0.8,0,0.0,0,4.624972813284271,3.0147
90,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,90,15,0.8666666666666667,1,12.755127144587005,0,4.51085950651685,3.3584
88,0.2576,0.3111,0.2837,0.5034,0.2226,0.725,0.4091599999999999,0.725,2016.0,3.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0.20542437294537375,0.5024,1.2284,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,178,37,0.8378378378378378,0,0.0,0,4.48863636973214,3.0834
104,0.3077,0.1918,0.4129,0.1486,0.4795,0.2665,0.29986,0.4795,2016.0,3.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0.14205457753976108,0.33089999999999997,0.8924,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,318,53,0.8301886792452831,0,0.0,0,4.653960350157523,4.634
13,0.4573,0.3762,0.0,0.0,0.0,0.0,0.3762,0.3762,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0.16824175462708418,0.3762,0.3762,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,29,7,1.0,0,0.0,0,2.6390573296152584,3.7874
113,0.536,4.8916,3.7259,4.6583,2.5089,1.732,3.50334,4.8916,2016.0,5.0,2.0,0.49999999999999994,-0.8660254037844387,1,0,0,3,1.3635695519481212,3.1596,9.549900000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,435,76,0.75,0,0.0,0,4.736198448394496,4.3068
15,0.0832,0.5127,0.13,0.4658,0.4004,3.2898,0.95974,3.2898,2016.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,1,1.3109472521806513,3.1598,3.8025,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,378,69,0.7971014492753623,0,0.0,0,2.772588722239781,3.4104
